route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"11-SEV-1-j26-1","03","SEV BB","Vösendorf Siebenhirten U6 - Wiener Neudorf Schienenersatzverkehr 27.03. - 06.04.2026","3","",""
"11-SEV-1-j26-2","03","SEV BB","Vösendorf Siebenhirten U6 - Wiener Neudorf Schienenersatzverkehr 27.04. - 03.05.2026","3","",""
"11-WLB-j26-1","03","BB","Wien Oper - Aßmayergasse - Inzersdorf Lokalbahn - Wiener Neudorf - Baden Landesklinikum - Baden Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j26-2","03","BB","Oper/Karlsplatz U - Aßmayergasse - Inzersdorf Lokalbahn - Baden Landesklinikum - Baden Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j26-3","03","BB","Oper/Karlsplatz U - Aßmayergasse - Inzersdorf Lokalbahn - Baden Landesklinikum - Baden Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j26-4","03","BB","Oper/Karlsplatz - Aßmayergasse - Inzersdorf Lokalbahn - Landesklinikum - Vösendorf-Siebenhirten - Bahnhof - Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j26-5","03","BB","Wien Oper - Aßmayergasse - Inzersdorf Lokalbahn - Wiener Neudorf - Baden Landesklinikum - Baden Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j26-6","03","BB","Wien Oper - Aßmayergasse - Inzersdorf Lokalbahn - Wiener Neudorf - Baden Landesklinikum - Baden Josefsplatz","0","0A295D","FFFFFF"
"11-WLB-j26-7","03","BB","Oper/Karlsplatz - Aßmayergasse - Inzersdorf Lokalbahn - Vösendorf-Siebenhirten - Wiener Neudorf - Baden Landesklinikum - Baden Josefsplatz Baustelllenfahrplan vom 27.04. - 03.05.2026 SEV zwischen Vösendorf Siebenhirten und Wiener Neudorf","0","0A295D","FFFFFF"
"21-U1-j26-1","04","U1","Oberlaa - Leopoldau","1","E3000F","FFFFFF"
"21-U1-j26-2","04","U1","Oberlaa - Leopoldau","1","E3000F","FFFFFF"
"21-U1-j26-24","04","U1","Oberlaa - Leopoldau","1","E3000F","FFFFFF"
"21-U1-j26-3","04","U1","Oberlaa - Leopoldau VCM","1","E3000F","FFFFFF"
"21-U1-j26-31","04","U1","Oberlaa - Leopoldau","1","E3000F","FFFFFF"
"21-U2-j26-1","04","U2","Seestadt - Schottentor","1","A862A4","FFFFFF"
"21-U2-j26-2","04","U2","Seestadt - Schottentor","1","A862A4","FFFFFF"
"21-U2-j26-24","04","U2","Seestadt - Schottentor","1","A862A4","FFFFFF"
"21-U2-j26-3","04","U2","Seestadt - Karlsplatz","1","A862A4","FFFFFF"
"21-U2-j26-31","04","U2","Seestadt - Schottentor","1","A862A4","FFFFFF"
"21-U2-j26-4","04","U2","Seestadt - Schottentor VCM","1","A862A4","FFFFFF"
"21-U3-j26-1","04","U3","Ottakring - Simmering","1","EF7C00","FFFFFF"
"21-U3-j26-2","04","U3","Ottakring - Simmering","1","EF7C00","FFFFFF"
"21-U3-j26-24","04","U3","Ottakring - Simmering","1","EF7C00","FFFFFF"
"21-U3-j26-3","04","U3","Ottakring - Simmering VCM","1","EF7C00","FFFFFF"
"21-U3-j26-31","04","U3","Ottakring - Simmering","1","EF7C00","FFFFFF"
"21-U4-j26-1","04","U4","Hütteldorf - Heiligenstadt","1","319F49","FFFFFF"
"21-U4-j26-2","04","U4","Hütteldorf - Heiligenstadt","1","319F49","FFFFFF"
"21-U4-j26-24","04","U4","Hütteldorf - Heiligenstadt","1","319F49","FFFFFF"
"21-U4-j26-3","04","U4","Hütteldorf - Heiligenstadt VCM","1","319F49","FFFFFF"
"21-U4-j26-31","04","U4","Hütteldorf - Heiligenstadt","1","319F49","FFFFFF"
"21-U6-j26-1","04","U6","Siebenhirten - Floridsdorf Baustellenfahrplan","1","9D6830","FFFFFF"
"21-U6-j26-2","04","U6","Siebenhirten - Floridsdorf","1","9D6830","FFFFFF"
"21-U6-j26-24","04","U6","Siebenhirten - Floridsdorf","1","9D6830","FFFFFF"
"21-U6-j26-3","04","U6","Siebenhirten - Floridsdorf","1","9D6830","FFFFFF"
"21-U6-j26-31","04","U6","Siebenhirten - Floridsdorf","1","9D6830","FFFFFF"
"21-U6-j26-4","04","U6","Siebenhirten - Floridsdorf","1","9D6830","FFFFFF"
"21-U6-j26-90","04","U6","Siebenhirten - Floridsdorf Baustellenfahrplan","1","9D6830","FFFFFF"
"22-10-j26-1","04","10","Dornbach - Unter St. Veit, Hummelgasse","0","C00808","FFFFFF"
"22-10-j26-2","04","10","Dornbach - Unter St. Veit, Hummelgasse","0","C00808","FFFFFF"
"22-10-j26-24","04","10","Dornbach - Unter St. Veit, Hummelgasse","0","C00808","FFFFFF"
"22-11-j26-1","04","11","Otto-Probst-Platz - Kaiserebersdorf, Zinnergasse","0","C00808","FFFFFF"
"22-11-j26-2","04","11","Otto-Probst-Platz - Kaiserebersdorf, Zinnergasse","0","C00808","FFFFFF"
"22-11-j26-24","04","11","Otto-Probst-Platz - Geiereckstraße","0","C00808","FFFFFF"
"22-11-j26-3","04","11","Otto-Probst-Platz - Geiereckstraße","0","C00808","FFFFFF"
"22-11-j26-31","04","11","Otto-Probst-Platz - Geiereckstraße","0","C00808","FFFFFF"
"22-11-j26-4","04","11","Otto-Probst-Platz - Geiereckstraße","0","C00808","FFFFFF"
"22-12-j26-1","04","12","Hillerstraße - Josefstädter Straße","0","C00808","FFFFFF"
"22-12-j26-2","04","12","Hillerstraße - Josefstädter Straße","0","C00808","FFFFFF"
"22-12-j26-24","04","12","Hillerstraße - Josefstädter Straße","0","C00808","FFFFFF"
"22-12-j26-31","04","12","Hillerstraße - Josefstädter Straße","0","C00808","FFFFFF"
"22-18-j26-1","04","18","Burggasse-Stadthalle - St. Marx","0","C00808","FFFFFF"
"22-18-j26-2","04","18","Westbahnhof - Schlachthausgasse","0","C00808","FFFFFF"
"22-18-j26-24","04","18","Westbahnhof - Schlachthausgasse","0","C00808","FFFFFF"
"22-18-j26-3","04","18","Westbahnhof - Schlachthausgasse","0","C00808","FFFFFF"
"22-18-j26-31","04","18","Westbahnhof - Schlachthausgasse","0","C00808","FFFFFF"
"22-18-j26-90","04","18","Burggasse-Stadthalle - Schlachthausgasse","0","C00808","FFFFFF"
"22-1-j26-1","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j26-2","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j26-24","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j26-3","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j26-31","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j26-4","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-1-j26-5","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz VCM","0","C00808","FFFFFF"
"22-1-j26-99","04","1","Prater, Hauptallee - Stefan-Fadinger-Platz","0","C00808","FFFFFF"
"22-25-j26-1","04","25","Aspern, Oberdorfstraße - Floridsdorf","0","C00808","FFFFFF"
"22-25-j26-24","04","25","Aspern, Oberdorfstraße - Floridsdorf","0","C00808","FFFFFF"
"22-25-j26-31","04","25","Aspern, Oberdorfstraße - Floridsdorf","0","C00808","FFFFFF"
"22-26-j26-1","04","26","Hausfeldstraße - Strebersdorf","0","C00808","FFFFFF"
"22-26-j26-2","04","26","Hausfeldtstraße - Strebersdorf Meriangasse","0","C00808","FFFFFF"
"22-26-j26-24","04","26","Hausfeldtstraße - Strebersdorf","0","C00808","FFFFFF"
"22-26-j26-31","04","26","Hausfeldstraße - Strebersdorf","0","C00808","FFFFFF"
"22-27-j26-1","04","27","Aspern Nord - Strebersdorf,Edmund-Hawranek-Platz","0","C00808","FFFFFF"
"22-27-j26-2","04","27","Aspern Nord - Strebersdorf Meriangasse","0","C00808","FFFFFF"
"22-27-j26-24","04","27","Aspern Nord - Strebersdorf,Edmund-Hawranek-Platz","0","C00808","FFFFFF"
"22-27-j26-31","04","27","Aspern Nord - Strebersdorf,Edmund-Hawranek-Platz","0","C00808","FFFFFF"
"22-2-j26-1","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j26-2","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j26-24","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j26-3","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j26-31","04","2","Dornbach - Friedrich-Engels-Platz","0","C00808","FFFFFF"
"22-2-j26-4","04","2","Dornbach - Friedrich-Engels-Platz VCM","0","C00808","FFFFFF"
"22-30-j26-1","04","30","Floridsdorf - Stammersdorf","0","C00808","FFFFFF"
"22-30-j26-24","04","30","Floridsdorf - Stammersdorf","0","C00808","FFFFFF"
"22-30-j26-31","04","30","Floridsdorf - Stammersdorf","0","C00808","FFFFFF"
"22-31-j26-1","04","31","Schottenring - Stammersdorf","0","C00808","FFFFFF"
"22-31-j26-24","04","31","Schottenring - Stammersdorf","0","C00808","FFFFFF"
"22-31-j26-31","04","31","Schottenring - Stammersdorf","0","C00808","FFFFFF"
"22-37-j26-1","04","37","Schottentor - Hohe Warte","0","C00808","FFFFFF"
"22-37-j26-24","04","37","Schottentor - Hohe Warte","0","C00808","FFFFFF"
"22-37-j26-31","04","37","Schottentor - Hohe Warte","0","C00808","FFFFFF"
"22-38-j26-1","04","38","Schottentor - Grinzing","0","C00808","FFFFFF"
"22-38-j26-24","04","38","Schottentor - Grinzing","0","C00808","FFFFFF"
"22-38-j26-31","04","38","Schottentor - Grinzing","0","C00808","FFFFFF"
"22-40-j26-1","04","40","Schottentor - Gersthof, Herbeckstraße","0","C00808","FFFFFF"
"22-40-j26-24","04","40","Schottentor - Gersthof, Herbeckstraße","0","C00808","FFFFFF"
"22-40-j26-31","04","40","Schottentor - Gersthof, Herbeckstraße","0","C00808","FFFFFF"
"22-41-j26-1","04","41","Schottentor - Pötzleinsdorf","0","C00808","FFFFFF"
"22-41-j26-24","04","41","Schottentor - Pötzleinsdorf","0","C00808","FFFFFF"
"22-41-j26-31","04","41","Schottentor - Pötzleinsdorf","0","C00808","FFFFFF"
"22-42-j26-1","04","42","Schottentor - Antonigasse","0","C00808","FFFFFF"
"22-42-j26-24","04","42","Schottentor - Antonigasse","0","C00808","FFFFFF"
"22-42-j26-31","04","42","Schottentor - Antonigasse","0","C00808","FFFFFF"
"22-43-j26-1","04","43","Schottentor - Neuwaldegg","0","C00808","FFFFFF"
"22-43-j26-2","04","43","Schottentor - Neuwaldegg","0","C00808","FFFFFF"
"22-43-j26-24","04","43","Schottentor - Neuwaldegg","0","C00808","FFFFFF"
"22-43-j26-3","04","43","Schottentor - Neuwaldegg","0","C00808","FFFFFF"
"22-43-j26-31","04","43","Schottentor - Neuwaldegg","0","C00808","FFFFFF"
"22-44-j26-1","04","44","Schottentor - Maroltingergasse","0","C00808","FFFFFF"
"22-44-j26-24","04","44","Schottentor - Johann-Nepomuk-Berger-Platz","0","C00808","FFFFFF"
"22-44-j26-31","04","44","Schottentor - Johann-Nepomuk-Berger-Platz","0","C00808","FFFFFF"
"22-46-j26-1","04","46","Ring/Volkstheater - Joachimsthalerplatz","0","C00808","FFFFFF"
"22-46-j26-2","04","46","Ring/Volkstheater - Joachimsthalerplatz","0","C00808","FFFFFF"
"22-46-j26-24","04","46","Ring/Volkstheater - Joachimsthalerplatz","0","C00808","FFFFFF"
"22-46-j26-3","04","46","Ring/Volkstheater - Joachimsthalerplatz","0","C00808","FFFFFF"
"22-46-j26-31","04","46","Ring/Volkstheater - Joachimsthalerplatz","0","C00808","FFFFFF"
"22-49-j26-1","04","49","Ring/Volkstheater - Hütteldorf, Bujattigasse","0","C00808","FFFFFF"
"22-49-j26-2","04","49","Ring/Volkstheater - Hütteldorf, Bujattigasse","0","C00808","FFFFFF"
"22-49-j26-24","04","49","Ring/Volkstheater - Hütteldorf, Bujattigasse","0","C00808","FFFFFF"
"22-49-j26-31","04","49","Ring/Volkstheater - Hütteldorf, Bujattigasse","0","C00808","FFFFFF"
"22-52-j26-1","04","52","Westbahnhof - Baumgarten","0","C00808","FFFFFF"
"22-52-j26-2","04","52","Westbahnhof - Baumgarten","0","C00808","FFFFFF"
"22-52-j26-24","04","52","Ring/Volkstheater - Baumgarten","0","C00808","FFFFFF"
"22-52-j26-31","04","52","Ring/Volkstheater - Baumgarten","0","C00808","FFFFFF"
"22-5-j26-1","04","5","Praterstern - Westbahnhof","0","C00808","FFFFFF"
"22-5-j26-2","04","5","Praterstern - Westbahnhof","0","C00808","FFFFFF"
"22-5-j26-24","04","5","Praterstern - Westbahnhof","0","C00808","FFFFFF"
"22-5-j26-3","04","5","Praterstern - Westbahnhof VCM","0","C00808","FFFFFF"
"22-5-j26-31","04","5","Praterstern - Westbahnhof","0","C00808","FFFFFF"
"22-60-j26-1","04","60","Westbahnhof - Rodaun","0","C00808","FFFFFF"
"22-60-j26-2","04","60","Westbahnhof - Rodaun","0","C00808","FFFFFF"
"22-60-j26-24","04","60","Westbahnhof - Rodaun","0","C00808","FFFFFF"
"22-60-j26-31","04","60","Westbahnhof - Rodaun","0","C00808","FFFFFF"
